epoch,W1_1_1,W1_2_1,W1_1_2,W1_2_2,W1_1_3,W1_2_3,W1_1_4,W1_2_4,W1_1_5,W1_2_5,W1_1_6,W1_2_6,W1_1_7,W1_2_7,W1_1_8,W1_2_8,W1_1_9,W1_2_9,W1_1_10,W1_2_10,W1_1_11,W1_2_11,W1_1_12,W1_2_12,W1_1_13,W1_2_13,W1_1_14,W1_2_14,W1_1_15,W1_2_15,W1_1_16,W1_2_16,W1_1_17,W1_2_17,W1_1_18,W1_2_18,W1_1_19,W1_2_19,W1_1_20,W1_2_20,W1_1_21,W1_2_21,W1_1_22,W1_2_22,W1_1_23,W1_2_23,W1_1_24,W1_2_24,W1_1_25,W1_2_25,W1_1_26,W1_2_26,W1_1_27,W1_2_27,W1_1_28,W1_2_28,W1_1_29,W1_2_29,W1_1_30,W1_2_30,W1_1_31,W1_2_31,W1_1_32,W1_2_32,W1_1_33,W1_2_33,W1_1_34,W1_2_34,W1_1_35,W1_2_35,W1_1_36,W1_2_36,W1_1_37,W1_2_37,W1_1_38,W1_2_38,W1_1_39,W1_2_39,W1_1_40,W1_2_40,W1_1_41,W1_2_41,W1_1_42,W1_2_42,b1_1,b1_2,W2_1_1,W2_2_1,W2_1_2,W2_2_2,b2_1,b2_2,Wout_1_1,Wout_1_2,bout_1,training_acc,testing_acc
76,-8.021612167358398,-9.293479919433594,1.999769687652588,4.452963829040527,4.472011566162109,3.8345930576324463,-7.472574234008789,-7.2600626945495605,5.794130325317383,10.08311939239502,5.820962429046631,5.599041938781738,2.246108293533325,4.768965244293213,3.1014158725738525,4.822494029998779,-4.733090877532959,-3.0179176330566406,2.1026487350463867,1.2713263034820557,6.311300754547119,9.479571342468262,-3.2374866008758545,-5.313514232635498,-8.58847713470459,-10.32247543334961,4.290491104125977,3.369940996170044,4.8882269859313965,6.437195301055908,3.3634088039398193,2.5212442874908447,1.5017575025558472,-1.2741594314575195,-1.7078516483306885,-0.31753861904144287,1.1865540742874146,-0.2665075659751892,4.049055576324463,2.0805039405822754,-1.5801609754562378,-5.00515604019165,8.825057983398438,8.646346092224121,-5.498270511627197,-4.105393886566162,-2.6831698417663574,-3.9783434867858887,8.093757629394531,7.4534592628479,-9.022590637207031,-8.807586669921875,-5.220364570617676,-4.170835971832275,-2.7538580894470215,-2.871640682220459,-5.716166973114014,-4.070446014404297,2.520737648010254,3.580228567123413,0.24894832074642181,-0.1027500331401825,-8.760986328125,-8.518698692321777,3.0870072841644287,2.4707391262054443,8.243976593017578,10.471575736999512,-4.825686454772949,-3.172772169113159,-6.738751411437988,-7.015362739562988,-2.9470553398132324,-3.4150543212890625,1.3029745817184448,-0.6282975077629089,-2.5224924087524414,-0.4318341612815857,2.2136688232421875,-1.2870910167694092,-0.5757825970649719,-0.8654131293296814,0.7418628931045532,2.601776123046875,0.6833010315895081,-1.2646455764770508,-5.4493088722229,-6.3612284660339355,-15.473608016967773,-1.814102053642273,-1.2252628803253174,1.8789080381393433,-3.864022970199585,-1.9392483234405518,0.9785770773887634,0.62485975,0.61925334
77,-8.05615520477295,-9.311902046203613,2.0007030963897705,4.465260028839111,4.499619007110596,3.846360445022583,-7.504609107971191,-7.279878616333008,5.81074333190918,10.10700511932373,5.85280704498291,5.612119197845459,2.255340814590454,4.77878999710083,3.100338935852051,4.8311381340026855,-4.742237567901611,-3.033416986465454,2.11661696434021,1.2742533683776855,6.333686351776123,9.501259803771973,-3.256014585494995,-5.328399658203125,-8.617154121398926,-10.34848690032959,4.308318138122559,3.3786942958831787,4.903229236602783,6.452714920043945,3.373493194580078,2.5269010066986084,1.5251272916793823,-1.2899633646011353,-1.7152082920074463,-0.3233921229839325,1.1850146055221558,-0.26526644825935364,4.074880599975586,2.0865283012390137,-1.58329176902771,-5.021432876586914,8.87097454071045,8.662642478942871,-5.517430782318115,-4.117804050445557,-2.6988120079040527,-3.9953958988189697,8.134440422058105,7.478106498718262,-9.055212020874023,-8.827754974365234,-5.235477447509766,-4.184754848480225,-2.766517400741577,-2.876418113708496,-5.724112510681152,-4.084845542907715,2.531716823577881,3.582451581954956,0.2403898537158966,-0.10520129650831223,-8.787467002868652,-8.540756225585938,3.1000165939331055,2.4765868186950684,8.270907402038574,10.496552467346191,-4.847358226776123,-3.183650493621826,-6.756083965301514,-7.032390117645264,-2.9652554988861084,-3.4177656173706055,1.3137882947921753,-0.637523889541626,-2.5456602573394775,-0.4313982129096985,2.2296342849731445,-1.2910943031311035,-0.5674354434013367,-0.8663676977157593,0.7475789189338684,2.6129677295684814,0.6762276887893677,-1.2542996406555176,-5.459176063537598,-6.36415958404541,-15.564329147338867,-1.8140159845352173,-1.2239724397659302,1.8783365488052368,-3.8621180057525635,-1.9384245872497559,0.9790103435516357,0.62485975,0.61925334
78,-8.09046459197998,-9.32996940612793,2.0015876293182373,4.477368354797363,4.527020454406738,3.8579652309417725,-7.536232948303223,-7.2994184494018555,5.8271050453186035,10.130657196044922,5.884405612945557,5.625027656555176,2.2644190788269043,4.788446426391602,3.0992252826690674,4.839526176452637,-4.751317024230957,-3.0486769676208496,2.1303980350494385,1.2771357297897339,6.355856895446777,9.522554397583008,-3.274432897567749,-5.343041896820068,-8.64549446105957,-10.37407398223877,4.326022624969482,3.3873298168182373,4.918045997619629,6.468103885650635,3.38360333442688,2.532440185546875,1.5486621856689453,-1.3057159185409546,-1.7224313020706177,-0.32919445633888245,1.1834909915924072,-0.26401054859161377,4.100336074829102,2.092482566833496,-1.5865492820739746,-5.037456512451172,8.916394233703613,8.678505897521973,-5.536472797393799,-4.130015850067139,-2.7143490314483643,-4.012198448181152,8.174899101257324,7.502500534057617,-9.087525367736816,-8.84764575958252,-5.250349521636963,-4.198482990264893,-2.7791194915771484,-2.881037712097168,-5.7319183349609375,-4.098974227905273,2.542677640914917,3.5845694541931152,0.23177656531333923,-0.10766570270061493,-8.813365936279297,-8.562480926513672,3.1127641201019287,2.4824373722076416,8.297575950622559,10.521113395690918,-4.868960380554199,-3.194383144378662,-6.7730302810668945,-7.0491814613342285,-2.983314275741577,-3.420346975326538,1.3245224952697754,-0.6467313170433044,-2.5687408447265625,-0.4309603273868561,2.2454402446746826,-1.294986605644226,-0.5589921474456787,-0.8672480583190918,0.7533469796180725,2.624037742614746,0.6692807078361511,-1.2441046237945557,-5.468902111053467,-6.366974353790283,-15.654437065124512,-1.8138841390609741,-1.2226884365081787,1.8777309656143188,-3.8601627349853516,-1.9376274347305298,0.9794143438339233,0.62476003,0.61925334
79,-8.124551773071289,-9.347786903381348,2.0024163722991943,4.489347457885742,4.554206371307373,3.8694255352020264,-7.567388534545898,-7.318739414215088,5.843295097351074,10.153854370117188,5.915790557861328,5.637744903564453,2.273397445678711,4.797980785369873,3.0981109142303467,4.847768306732178,-4.760342597961426,-3.063694477081299,2.1440188884735107,1.279963731765747,6.377885341644287,9.54345703125,-3.292781114578247,-5.357503414154053,-8.673745155334473,-10.399144172668457,4.343628406524658,3.3958775997161865,4.932556629180908,6.483260631561279,3.3937556743621826,2.537844657897949,1.5723528861999512,-1.3214097023010254,-1.7295476198196411,-0.33494576811790466,1.1820099353790283,-0.26274189352989197,4.125396251678467,2.098351001739502,-1.5899280309677124,-5.05312967300415,8.961261749267578,8.694032669067383,-5.555268287658691,-4.142080783843994,-2.72973370552063,-4.028830051422119,8.214954376220703,7.526621341705322,-9.119463920593262,-8.867387771606445,-5.265063762664795,-4.212049961090088,-2.791720151901245,-2.885540246963501,-5.739586353302002,-4.1128644943237305,2.553619384765625,3.5866119861602783,0.22309763729572296,-0.110135018825531,-8.838763236999512,-8.584020614624023,3.1252472400665283,2.4882924556732178,8.32406997680664,10.54537582397461,-4.8904571533203125,-3.2049148082733154,-6.7896409034729,-7.0657172203063965,-3.001269817352295,-3.422762632369995,1.3351736068725586,-0.6559125781059265,-2.5917205810546875,-0.43052175641059875,2.261084794998169,-1.2987631559371948,-0.5504673719406128,-0.8680542707443237,0.7591503262519836,2.6350412368774414,0.6624428629875183,-1.2340456247329712,-5.4784770011901855,-6.36969518661499,-15.743906021118164,-1.8137195110321045,-1.2213999032974243,1.8770983219146729,-3.8581600189208984,-1.9368380308151245,0.9797973036766052,0.6246603,0.61894476
80,-8.158445358276367,-9.365215301513672,2.0032334327697754,4.501172065734863,4.581201553344727,3.8807456493377686,-7.598184585571289,-7.337809085845947,5.859200477600098,10.17673397064209,5.9469380378723145,5.650320529937744,2.2822370529174805,4.807343482971191,3.097008228302002,4.85578727722168,-4.769338607788086,-3.0784668922424316,2.1574878692626953,1.282727837562561,6.3997483253479,9.56396770477295,-3.3109512329101562,-5.371785640716553,-8.701674461364746,-10.423711776733398,4.361114025115967,3.404313325881958,4.9468889236450195,6.498218536376953,3.4040112495422363,2.543149471282959,1.5962074995040894,-1.3370590209960938,-1.7365400791168213,-0.3406558930873871,1.1805781126022339,-0.2614695727825165,4.150053977966309,2.1041371822357178,-1.5934343338012695,-5.06854772567749,9.005574226379395,8.70926284790039,-5.573970317840576,-4.153907775878906,-2.744987964630127,-4.045229434967041,8.254679679870605,7.550436496734619,-9.151256561279297,-8.886716842651367,-5.279520034790039,-4.225361347198486,-2.804274559020996,-2.889951467514038,-5.7471771240234375,-4.1264848709106445,2.56459903717041,3.5884921550750732,0.21439100801944733,-0.11261020600795746,-8.86385440826416,-8.605229377746582,3.137511730194092,2.4941089153289795,8.350364685058594,10.569060325622559,-4.911850929260254,-3.2153007984161377,-6.805852890014648,-7.082120895385742,-3.019037961959839,-3.4250638484954834,1.345746636390686,-0.665066123008728,-2.614600658416748,-0.43008118867874146,2.276580333709717,-1.3024340867996216,-0.5418567657470703,-0.8687875866889954,0.7650111317634583,2.645932197570801,0.6557678580284119,-1.2241319417953491,-5.487947940826416,-6.37232780456543,-15.832818031311035,-1.8135130405426025,-1.2201122045516968,1.876429796218872,-3.8560917377471924,-1.9360699653625488,0.9801526665687561,0.6246603,0.61863625
81,-8.191997528076172,-9.382429122924805,2.003997325897217,4.512872219085693,4.608013153076172,3.89196515083313,-7.628643989562988,-7.356632232666016,5.8749237060546875,10.1993989944458,5.977963924407959,5.6627607345581055,2.290942430496216,4.8164963722229,3.0958685874938965,4.863576889038086,-4.7782721519470215,-3.093012571334839,2.170783519744873,1.2854299545288086,6.421424865722656,9.58409595489502,-3.3290653228759766,-5.3858842849731445,-8.729328155517578,-10.447846412658691,4.378519058227539,3.412635087966919,4.960967063903809,6.512994766235352,3.4142935276031494,2.5482919216156006,1.6202278137207031,-1.3526709079742432,-1.743443250656128,-0.3463090658187866,1.1791845560073853,-0.26018890738487244,4.1743388175964355,2.1098456382751465,-1.5970309972763062,-5.0836663246154785,9.049593925476074,8.724150657653809,-5.592466354370117,-4.165569305419922,-2.7600960731506348,-4.061469078063965,8.294133186340332,7.574056625366211,-9.182653427124023,-8.905800819396973,-5.293862819671631,-4.238510608673096,-2.8168091773986816,-2.894212007522583,-5.754748821258545,-4.13987922668457,2.575532913208008,3.590273857116699,0.20563200116157532,-0.11510029435157776,-8.888421058654785,-8.626131057739258,3.1495399475097656,2.49990177154541,8.376362800598145,10.59255599975586,-4.933163642883301,-3.225559949874878,-6.8217387199401855,-7.098278999328613,-3.0366928577423096,-3.427229881286621,1.3562400341033936,-0.6742038726806641,-2.6374096870422363,-0.4296393394470215,2.2919671535491943,-1.3060036897659302,-0.5331550240516663,-0.8694493770599365,0.7709234356880188,2.6567463874816895,0.6491783261299133,-1.2144054174423218,-5.497272491455078,-6.374855995178223,-15.921114921569824,-1.813254952430725,-1.2188255786895752,1.8757139444351196,-3.853966474533081,-1.9353196620941162,0.9804778695106506,0.6246354,0.61863625
82,-8.225381851196289,-9.39944076538086,2.0047380924224854,4.524466514587402,4.634596347808838,3.903041362762451,-7.658728122711182,-7.375229835510254,5.890444278717041,10.22165298461914,6.00869083404541,5.67506742477417,2.2995145320892334,4.825498104095459,3.0947678089141846,4.871228218078613,-4.787160396575928,-3.107334852218628,2.1839218139648438,1.2880901098251343,6.4429144859313965,9.603873252868652,-3.3470373153686523,-5.3998188972473145,-8.756878852844238,-10.47150707244873,4.395845890045166,3.4208824634552,4.974802017211914,6.527637481689453,3.424652099609375,2.553316831588745,1.644417643547058,-1.3682456016540527,-1.7502233982086182,-0.3519114553928375,1.1778517961502075,-0.2589041590690613,4.19828462600708,2.1155054569244385,-1.6007287502288818,-5.098578929901123,9.09298324584961,8.738858222961426,-5.610820293426514,-4.177066802978516,-2.7751100063323975,-4.0775065422058105,8.333331108093262,7.597403526306152,-9.213923454284668,-8.924750328063965,-5.3080220222473145,-4.251506805419922,-2.8293230533599854,-2.898378372192383,-5.762210845947266,-4.152993202209473,2.586482286453247,3.5919930934906006,0.19681954383850098,-0.11761532723903656,-8.912455558776855,-8.646761894226074,3.161339521408081,2.505660057067871,8.40219497680664,10.615705490112305,-4.9543843269348145,-3.2356455326080322,-6.837258338928223,-7.114284515380859,-3.054194211959839,-3.429299831390381,1.3666677474975586,-0.6833242177963257,-2.660144805908203,-0.4292043447494507,2.3071694374084473,-1.3094720840454102,-0.5243582725524902,-0.8700553178787231,0.7768840789794922,2.667461395263672,0.642749547958374,-1.2048174142837524,-5.506490230560303,-6.377289295196533,-16.008840560913086,-1.812971591949463,-1.2175368070602417,1.8749747276306152,-3.8517813682556152,-1.934589147567749,0.9807848334312439,0.6245606,0.61863625
83,-8.258553504943848,-9.416120529174805,2.0054574012756348,4.535897731781006,4.6609907150268555,3.9139766693115234,-7.68846321105957,-7.393592357635498,5.9057793617248535,10.243667602539062,6.039191246032715,5.687230110168457,2.3079841136932373,4.83437442779541,3.093698740005493,4.878695011138916,-4.796001434326172,-3.1214075088500977,2.196913957595825,1.2907098531723022,6.46433687210083,9.623385429382324,-3.3649251461029053,-5.413592338562012,-8.784245491027832,-10.494791984558105,4.413076400756836,3.429018259048462,4.9883928298950195,6.5421013832092285,3.4350497722625732,2.558255195617676,1.668792963027954,-1.3837891817092896,-1.7568880319595337,-0.35745909810066223,1.1765936613082886,-0.2576085925102234,4.2218852043151855,2.1210713386535645,-1.6045128107070923,-5.113226413726807,9.135972023010254,8.75322151184082,-5.629034996032715,-4.18845796585083,-2.7899513244628906,-4.093308448791504,8.372132301330566,7.620467662811279,-9.244898796081543,-8.943351745605469,-5.32200813293457,-4.264307022094727,-2.8418118953704834,-2.902451276779175,-5.76961612701416,-4.16591215133667,2.5974087715148926,3.593627452850342,0.18796388804912567,-0.12013840675354004,-8.936187744140625,-8.667219161987305,3.1729273796081543,2.5113906860351562,8.42790699005127,10.638481140136719,-4.975503444671631,-3.245601177215576,-6.852442264556885,-7.130097389221191,-3.0715529918670654,-3.431255578994751,1.3770078420639038,-0.6924152374267578,-2.682809591293335,-0.42876774072647095,2.3222339153289795,-1.3128399848937988,-0.5154619216918945,-0.8706034421920776,0.7829129099845886,2.6780693531036377,0.6364532709121704,-1.1953644752502441,-5.515604019165039,-6.379599571228027,-16.096094131469727,-1.812645673751831,-1.2162493467330933,1.8741921186447144,-3.84953236579895,-1.9338749647140503,0.9810639023780823,0.6245606,0.61863625
84,-8.291455268859863,-9.432344436645508,2.006150007247925,4.547161102294922,4.68718957901001,3.9248013496398926,-7.717835426330566,-7.411780834197998,5.920912265777588,10.265362739562988,6.069551944732666,5.699245929718018,2.3163013458251953,4.843094348907471,3.0926084518432617,4.8860087394714355,-4.804758071899414,-3.1352896690368652,2.2097055912017822,1.2932816743850708,6.485566139221191,9.642497062683105,-3.382751941680908,-5.427172660827637,-8.811406135559082,-10.517635345458984,4.430168628692627,3.4370553493499756,5.00180196762085,6.556392192840576,3.4455220699310303,2.5630319118499756,1.6933411359786987,-1.3992938995361328,-1.7634612321853638,-0.3629572093486786,1.1754037141799927,-0.25631287693977356,4.2451019287109375,2.1265928745269775,-1.6083935499191284,-5.127613544464111,9.178486824035645,8.767147064208984,-5.6471266746521,-4.199636936187744,-2.804718494415283,-4.10897159576416,8.410659790039062,7.643343448638916,-9.27564811706543,-8.961734771728516,-5.335768699645996,-4.276969909667969,-2.8542823791503906,-2.9064276218414307,-5.776901721954346,-4.178647518157959,2.608304738998413,3.5951743125915527,0.17905938625335693,-0.12265453487634659,-8.959427833557129,-8.687295913696289,3.184323787689209,2.5171141624450684,8.453369140625,10.661003112792969,-4.996508598327637,-3.255401372909546,-6.86728048324585,-7.145745277404785,-3.0887672901153564,-3.4330790042877197,1.3872801065444946,-0.7014836072921753,-2.7054126262664795,-0.4283287525177002,2.3371567726135254,-1.3160864114761353,-0.5064760446548462,-0.8710835576057434,0.7889832854270935,2.68858003616333,0.6302490830421448,-1.1860648393630981,-5.524606704711914,-6.381882667541504,-16.18275260925293,-1.8122782707214355,-1.214957356452942,1.8733798265457153,-3.8472344875335693,-1.9331773519515991,0.981319785118103,0.62443596,0.61863625
85,-8.324158668518066,-9.448375701904297,2.006817579269409,4.558315277099609,4.7132487297058105,3.9354891777038574,-7.746891975402832,-7.429754257202148,5.935800075531006,10.286724090576172,6.099653720855713,5.711166858673096,2.3244965076446533,4.8516998291015625,3.09157133102417,4.893149375915527,-4.813527584075928,-3.1489553451538086,2.2223706245422363,1.2957895994186401,6.506663799285889,9.661293983459473,-3.400456190109253,-5.440667629241943,-8.838367462158203,-10.540071487426758,4.447213649749756,3.4450130462646484,5.014964580535889,6.57053279876709,3.4560623168945312,2.567687511444092,1.7180798053741455,-1.4147698879241943,-1.7699449062347412,-0.36840394139289856,1.1742823123931885,-0.25502029061317444,4.267998695373535,2.1320178508758545,-1.6123579740524292,-5.1417741775512695,9.220504760742188,8.78093147277832,-5.665032386779785,-4.210702419281006,-2.819354295730591,-4.124466419219971,8.448925018310547,7.665872097015381,-9.305974006652832,-8.979828834533691,-5.349356174468994,-4.289449214935303,-2.8666884899139404,-2.9103267192840576,-5.784196376800537,-4.19112491607666,2.619202136993408,3.596642255783081,0.17012012004852295,-0.1251901239156723,-8.982330322265625,-8.70707893371582,3.195479393005371,2.5227975845336914,8.478621482849121,10.683247566223145,-5.0174479484558105,-3.265066146850586,-6.88179874420166,-7.16123104095459,-3.105846643447876,-3.434813976287842,1.3974783420562744,-0.7105300426483154,-2.727896213531494,-0.4278869032859802,2.3519234657287598,-1.3192338943481445,-0.49739500880241394,-0.8715122938156128,0.795121967792511,2.6989967823028564,0.6241840720176697,-1.1769156455993652,-5.533475399017334,-6.384016036987305,-16.268861770629883,-1.811897873878479,-1.2136597633361816,1.8725608587265015,-3.844882011413574,-1.9324836730957031,0.9815539121627808,0.62451077,0.61863625
86,-8.35669231414795,-9.464086532592773,2.007479667663574,4.569339275360107,4.739062786102295,3.9461426734924316,-7.775547981262207,-7.447505950927734,5.9505109786987305,10.307854652404785,6.129558563232422,5.722986698150635,2.332582473754883,4.860115051269531,3.0905649662017822,4.900110244750977,-4.8223161697387695,-3.162381410598755,2.234853744506836,1.2982319593429565,6.527652263641357,9.67970085144043,-3.4180943965911865,-5.453958511352539,-8.865164756774902,-10.562028884887695,4.464155197143555,3.452864170074463,5.027908802032471,6.584518909454346,3.466647148132324,2.5722336769104004,1.7429990768432617,-1.4302088022232056,-1.7763506174087524,-0.373797208070755,1.1732292175292969,-0.2537226974964142,4.290530681610107,2.137352466583252,-1.6164031028747559,-5.155738353729248,9.262211799621582,8.794363021850586,-5.682774543762207,-4.221590042114258,-2.8339316844940186,-4.139770984649658,8.486873626708984,7.6882710456848145,-9.336109161376953,-8.997766494750977,-5.3628129959106445,-4.301783084869385,-2.8790812492370605,-2.914146661758423,-5.791426181793213,-4.203381061553955,2.6300723552703857,3.59802508354187,0.1611408144235611,-0.1277352124452591,-9.004809379577637,-8.726664543151855,3.2064616680145264,2.5284414291381836,8.50379753112793,10.705123901367188,-5.038325786590576,-3.274618625640869,-6.896066188812256,-7.176517009735107,-3.1228010654449463,-3.436438798904419,1.4075943231582642,-0.7195553779602051,-2.7503068447113037,-0.4274403750896454,2.3665499687194824,-1.3222607374191284,-0.48821720480918884,-0.8718816637992859,0.8013116717338562,2.709339141845703,0.6182282567024231,-1.167921781539917,-5.542232990264893,-6.386114120483398,-16.354536056518555,-1.8114680051803589,-1.212361454963684,1.8716967105865479,-3.8424739837646484,-1.93181312084198,0.9817675948143005,0.62451077,0.61894476
87,-8.388991355895996,-9.479597091674805,2.0081286430358887,4.580230236053467,4.764682769775391,3.956634998321533,-7.803848743438721,-7.465090751647949,5.965078353881836,10.328603744506836,6.159262657165527,5.734639644622803,2.340590715408325,4.868391990661621,3.089606761932373,4.906949996948242,-4.831047534942627,-3.175565242767334,2.2472083568573,1.3006527423858643,6.548449993133545,9.697821617126465,-3.4356019496917725,-5.467111587524414,-8.891704559326172,-10.583624839782715,4.481040954589844,3.4606332778930664,5.040640354156494,6.598350524902344,3.477311134338379,2.5766282081604004,1.7681084871292114,-1.445624589920044,-1.782639980316162,-0.3791402578353882,1.1722506284713745,-0.25242552161216736,4.312787055969238,2.142642021179199,-1.6205235719680786,-5.169406890869141,9.303400993347168,8.807402610778809,-5.700392723083496,-4.232288360595703,-2.848400831222534,-4.154938697814941,8.524552345275879,7.710424900054932,-9.366089820861816,-9.015364646911621,-5.376091480255127,-4.313913822174072,-2.8914692401885986,-2.917879104614258,-5.798637866973877,-4.215439796447754,2.640932321548462,3.599346160888672,0.15212783217430115,-0.13027673959732056,-9.027050971984863,-8.745942115783691,3.2172582149505615,2.5340640544891357,8.528816223144531,10.726717948913574,-5.059116840362549,-3.284045934677124,-6.910004138946533,-7.191684246063232,-3.1396446228027344,-3.437974214553833,1.4176299571990967,-0.7285609245300293,-2.7726657390594482,-0.4269973933696747,2.3810555934906006,-1.325183629989624,-0.47894349694252014,-0.8722017407417297,0.8075664043426514,2.7195796966552734,0.6124106049537659,-1.1590560674667358,-5.550865650177002,-6.3880815505981445,-16.439682006835938,-1.810997486114502,-1.2110594511032104,1.8707785606384277,-3.840024471282959,-1.9311591386795044,0.9819547533988953,0.62443596,0.6183277
88,-8.421066284179688,-9.494843482971191,2.0087382793426514,4.59101676940918,4.790109634399414,3.9670627117156982,-7.831848621368408,-7.4825005531311035,5.979495525360107,10.349133491516113,6.188765525817871,5.7462239265441895,2.348475456237793,4.8765339851379395,3.0887115001678467,4.9136881828308105,-4.839772701263428,-3.188549518585205,2.2593817710876465,1.3030083179473877,6.5691237449646,9.715693473815918,-3.4530303478240967,-5.4800639152526855,-8.918204307556152,-10.6049222946167,4.497772216796875,3.4683234691619873,5.053122043609619,6.612027168273926,3.4880049228668213,2.5809028148651123,1.793416976928711,-1.461020827293396,-1.7888633012771606,-0.3844321072101593,1.1713560819625854,-0.2511310875415802,4.334699630737305,2.147833824157715,-1.6247003078460693,-5.182823181152344,9.344284057617188,8.820331573486328,-5.717840194702148,-4.242810249328613,-2.8627920150756836,-4.169966697692871,8.562051773071289,7.732335567474365,-9.395845413208008,-9.032805442810059,-5.389294147491455,-4.325841903686523,-2.9038119316101074,-2.9215261936187744,-5.8057756423950195,-4.227313995361328,2.6517553329467773,3.600579023361206,0.1430753469467163,-0.13281910121440887,-9.04875373840332,-8.765091896057129,3.227839469909668,2.5396134853363037,8.553668975830078,10.74804973602295,-5.079808712005615,-3.293309211730957,-6.923612594604492,-7.206655979156494,-3.1563522815704346,-3.4394357204437256,1.427600622177124,-0.7375442981719971,-2.794952392578125,-0.42655059695243835,2.3953874111175537,-1.3279956579208374,-0.46957725286483765,-0.8724873661994934,0.8138781189918518,2.7297346591949463,0.6067056655883789,-1.1503372192382812,-5.559399604797363,-6.389988422393799,-16.524169921875,-1.8105040788650513,-1.2097657918930054,1.8698532581329346,-3.837541103363037,-1.9305161237716675,0.9821228981018066,0.62441105,0.6183277
89,-8.452899932861328,-9.50977897644043,2.0093350410461426,4.601685047149658,4.815403461456299,3.9773900508880615,-7.859578609466553,-7.499736309051514,5.993770122528076,10.369333267211914,6.218076705932617,5.757692337036133,2.3562726974487305,4.884521961212158,3.087834358215332,4.92022705078125,-4.848438262939453,-3.201321601867676,2.271428346633911,1.3053268194198608,6.5896501541137695,9.733275413513184,-3.4703798294067383,-5.492922306060791,-8.944564819335938,-10.625834465026855,4.514469623565674,3.4759392738342285,5.065453052520752,6.625617504119873,3.498790979385376,2.585080862045288,1.8189351558685303,-1.4764049053192139,-1.7949928045272827,-0.3896853029727936,1.1705492734909058,-0.2498396635055542,4.356311321258545,2.152989625930786,-1.6289434432983398,-5.195997714996338,9.384708404541016,8.832847595214844,-5.735215663909912,-4.253218173980713,-2.8770928382873535,-4.184800624847412,8.599214553833008,7.754062175750732,-9.425387382507324,-9.050018310546875,-5.4022932052612305,-4.33763313293457,-2.9161291122436523,-2.9251177310943604,-5.812892913818359,-4.2389702796936035,2.662562608718872,3.6017630100250244,0.13397803902626038,-0.135358065366745,-9.070219993591309,-8.783919334411621,3.238213300704956,2.545172929763794,8.578391075134277,10.76904582977295,-5.100417613983154,-3.3024630546569824,-6.936943054199219,-7.221466064453125,-3.172950029373169,-3.440817356109619,1.437501311302185,-0.7465084195137024,-2.8171520233154297,-0.4261082112789154,2.409611701965332,-1.330718994140625,-0.4601207971572876,-0.8727355599403381,0.8202521800994873,2.7397847175598145,0.6011231541633606,-1.1417707204818726,-5.567805290222168,-6.391846179962158,-16.608154296875,-1.8099859952926636,-1.2084565162658691,1.8689022064208984,-3.8350045680999756,-1.9298783540725708,0.9822759032249451,0.6242864,0.61863625
90,-8.484518051147461,-9.524500846862793,2.0099377632141113,4.612182140350342,4.840470790863037,3.987635374069214,-7.887006759643555,-7.516796112060547,6.007911682128906,10.389325141906738,6.247187614440918,5.769007682800293,2.3639299869537354,4.892337322235107,3.0870113372802734,4.9266886711120605,-4.857095241546631,-3.2138724327087402,2.2833290100097656,1.3075971603393555,6.610015392303467,9.750604629516602,-3.487632989883423,-5.505619525909424,-8.970603942871094,-10.646343231201172,4.5310773849487305,3.483449697494507,5.077564716339111,6.6390461921691895,3.509617805480957,2.5891454219818115,1.8446589708328247,-1.4917784929275513,-1.8010464906692505,-0.39489495754241943,1.1698399782180786,-0.24854880571365356,4.3775553703308105,2.158066749572754,-1.6332519054412842,-5.208998680114746,9.424631118774414,8.84517765045166,-5.752462863922119,-4.263472557067871,-2.8912856578826904,-4.199521541595459,8.636224746704102,7.7755255699157715,-9.454571723937988,-9.06700325012207,-5.415166854858398,-4.349265098571777,-2.928434371948242,-2.9286413192749023,-5.819954872131348,-4.250424861907959,2.673360824584961,3.6028943061828613,0.1248641237616539,-0.13788577914237976,-9.0913667678833,-8.80253791809082,3.248441457748413,2.550673246383667,8.602795600891113,10.789790153503418,-5.120999336242676,-3.3114523887634277,-6.950034141540527,-7.236111164093018,-3.189393997192383,-3.442081928253174,1.4473298788070679,-0.7554439902305603,-2.839261531829834,-0.4256691038608551,2.4237375259399414,-1.3333439826965332,-0.4505639374256134,-0.8729524612426758,0.8266843557357788,2.7497570514678955,0.595684826374054,-1.133347749710083,-5.576132297515869,-6.393613815307617,-16.691547393798828,-1.8094284534454346,-1.2071467638015747,1.8679262399673462,-3.8324031829833984,-1.929260015487671,0.9824032783508301,0.6242864,0.61894476
