epoch,W1_1_1,W1_1_2,W1_1_3,W1_1_4,W1_1_5,W1_1_6,W1_1_7,W1_1_8,W1_1_9,W1_1_10,W1_1_11,W1_1_12,W1_1_13,W1_1_14,W1_1_15,W1_1_16,W1_1_17,W1_1_18,W1_1_19,W1_1_20,W1_1_21,W1_1_22,W1_1_23,W1_1_24,W1_1_25,W1_1_26,W1_1_27,W1_1_28,W1_1_29,W1_1_30,W1_1_31,W1_1_32,W1_1_33,W1_1_34,W1_1_35,W1_1_36,W1_1_37,W1_1_38,W1_1_39,W1_1_40,W1_1_41,W1_1_42,b1_1,W2_1_1,b2_1,Wout_1_1,bout_1,training_acc,testing_acc
91,-7.733635425567627,4.424464225769043,3.566290855407715,-7.02207612991333,6.93023157119751,4.895638465881348,3.3782620429992676,3.2892372608184814,-3.5029289722442627,0.7417755126953125,7.372004508972168,-3.6530470848083496,-7.477181434631348,3.0895378589630127,4.438833236694336,2.4962093830108643,-0.2627742886543274,-1.5377755165100098,0.8675235509872437,3.1210076808929443,-4.9009294509887695,6.188164710998535,-4.121845245361328,-1.8402756452560425,5.338458061218262,-7.414406776428223,-3.9502007961273193,-3.065673589706421,-4.394917011260986,3.2171945571899414,0.5933919548988342,-6.883988857269287,2.4296875,8.272359848022461,-3.0621068477630615,-6.113959789276123,-2.63844633102417,0.4856729507446289,-0.7438549399375916,-0.4058082401752472,-0.8418339490890503,1.62533700466156,0.5360004901885986,3.5712826251983643,-2.2322540283203125,2.236232280731201,-1.1897302865982056,0.6273029,0.61863625
92,-7.734349727630615,4.425164699554443,3.568230390548706,-7.024383068084717,6.930955410003662,4.896368026733398,3.378876209259033,3.2895102500915527,-3.5037245750427246,0.7421557307243347,7.37249755859375,-3.653496265411377,-7.477818489074707,3.0898330211639404,4.438995361328125,2.496370553970337,-0.2619689404964447,-1.5383859872817993,0.867834210395813,3.1215744018554688,-4.901656150817871,6.188673973083496,-4.122420310974121,-1.841269850730896,5.339812278747559,-7.414981842041016,-3.951061487197876,-3.0658936500549316,-4.39529275894165,3.2175309658050537,0.5937206149101257,-6.884792327880859,2.430391550064087,8.273080825805664,-3.0625126361846924,-6.114654541015625,-2.6388161182403564,0.4887087345123291,-0.7438788414001465,-0.405669629573822,-0.8421315550804138,1.6254966259002686,0.5362204909324646,3.5711822509765625,-2.232221841812134,2.2362234592437744,-1.1897037029266357,0.6272779,0.61863625
93,-7.7350687980651855,4.4258551597595215,3.570063591003418,-7.0265398025512695,6.931626319885254,4.897078037261963,3.379425525665283,3.2897589206695557,-3.5044946670532227,0.7425202131271362,7.373027801513672,-3.6539368629455566,-7.478409290313721,3.0901408195495605,4.439113140106201,2.496532440185547,-0.2611618936061859,-1.5389734506607056,0.8681143522262573,3.1221132278442383,-4.902337074279785,6.189123153686523,-4.122905254364014,-1.8422224521636963,5.34107780456543,-7.4155378341674805,-3.9518401622772217,-3.066066265106201,-4.395637035369873,3.217855453491211,0.5940394401550293,-6.885619640350342,2.4310359954833984,8.2737455368042,-3.0628786087036133,-6.115356922149658,-2.6392009258270264,0.49166181683540344,-0.743903398513794,-0.40553349256515503,-0.8424214720726013,1.6256572008132935,0.5364200472831726,3.5710976123809814,-2.2322235107421875,2.236220121383667,-1.1896672248840332,0.6272779,0.6183277
94,-7.735713005065918,4.426529884338379,3.5717968940734863,-7.02856969833374,6.932231903076172,4.897727012634277,3.3799664974212646,3.290013074874878,-3.5052313804626465,0.7428624629974365,7.373478889465332,-3.6543338298797607,-7.4789958000183105,3.090418815612793,4.439268589019775,2.4966537952423096,-0.26035192608833313,-1.5395091772079468,0.8683807849884033,3.122598648071289,-4.902990341186523,6.189610004425049,-4.123392105102539,-1.8431340456008911,5.342301368713379,-7.41604471206665,-3.9525859355926514,-3.066225528717041,-4.396021842956543,3.218125343322754,0.5943241715431213,-6.886359691619873,2.4316627979278564,8.274428367614746,-3.063230037689209,-6.1159796714782715,-2.639519691467285,0.49453362822532654,-0.7439284920692444,-0.4054088294506073,-0.8426917791366577,1.6258080005645752,0.5366115570068359,3.5710020065307617,-2.2321972846984863,2.2362186908721924,-1.1896439790725708,0.6272779,0.6183277
95,-7.7362775802612305,4.4271440505981445,3.5734736919403076,-7.030515193939209,6.932819366455078,4.898373603820801,3.380471706390381,3.290250062942505,-3.505939245223999,0.7431836724281311,7.373912334442139,-3.6546928882598877,-7.479569911956787,3.0906965732574463,4.43940544128418,2.4967575073242188,-0.2595405876636505,-1.5400171279907227,0.8686306476593018,3.1230645179748535,-4.903604507446289,6.1900224685668945,-4.123830318450928,-1.844009280204773,5.34349250793457,-7.416578769683838,-3.9532907009124756,-3.0663862228393555,-4.396327972412109,3.218416452407837,0.5945964455604553,-6.887063026428223,2.432241201400757,8.27508544921875,-3.063572883605957,-6.116617679595947,-2.639845609664917,0.49732688069343567,-0.7439522743225098,-0.40528473258018494,-0.8429495692253113,1.6259366273880005,0.5367858409881592,3.570922613143921,-2.2321887016296387,2.236210346221924,-1.1896157264709473,0.6272779,0.6183277
96,-7.736837863922119,4.427761554718018,3.5750834941864014,-7.0323967933654785,6.933341026306152,4.898958206176758,3.380953073501587,3.2904627323150635,-3.506577730178833,0.7435092329978943,7.374307632446289,-3.6550486087799072,-7.480088233947754,3.0909576416015625,4.439463138580322,2.4968936443328857,-0.2587292194366455,-1.54050612449646,0.8688679337501526,3.123490571975708,-4.904158115386963,6.1903886795043945,-4.124273300170898,-1.8448381423950195,5.344605922698975,-7.417055606842041,-3.953972101211548,-3.0665454864501953,-4.39666223526001,3.218679428100586,0.594848096370697,-6.887702941894531,2.432786464691162,8.275675773620605,-3.0638890266418457,-6.117213726043701,-2.6401333808898926,0.5000445246696472,-0.7439699172973633,-0.4051605463027954,-0.8431934714317322,1.6260582208633423,0.5369634628295898,3.5708465576171875,-2.2321598529815674,2.2362091541290283,-1.1895945072174072,0.6272779,0.6183277
97,-7.737359046936035,4.428314685821533,3.576633930206299,-7.034173965454102,6.93390417098999,4.899515151977539,3.3814103603363037,3.290670871734619,-3.5072009563446045,0.7438247203826904,7.374714374542236,-3.6553544998168945,-7.480628967285156,3.0912094116210938,4.439585208892822,2.4970054626464844,-0.2579176425933838,-1.5409595966339111,0.8691055774688721,3.123892068862915,-4.9046807289123535,6.190798759460449,-4.1246867179870605,-1.8456143140792847,5.345653057098389,-7.417539596557617,-3.954618453979492,-3.066694498062134,-4.396945476531982,3.2189154624938965,0.5950881838798523,-6.888340950012207,2.433316469192505,8.276212692260742,-3.0641889572143555,-6.117751598358154,-2.640423059463501,0.5026897192001343,-0.7439932227134705,-0.40503841638565063,-0.8434256315231323,1.6261788606643677,0.5371322631835938,3.5707621574401855,-2.2321383953094482,2.2362046241760254,-1.1895745992660522,0.6272779,0.6183277
98,-7.737860202789307,4.4288434982299805,3.5780928134918213,-7.035820484161377,6.934433460235596,4.900058269500732,3.3818295001983643,3.2908742427825928,-3.5077972412109375,0.7441202998161316,7.375067234039307,-3.6556777954101562,-7.481091022491455,3.091447353363037,4.439697742462158,2.4970998764038086,-0.25710463523864746,-1.5413886308670044,0.8693247437477112,3.124293565750122,-4.905192852020264,6.191203594207764,-4.125095367431641,-1.8463408946990967,5.346634864807129,-7.417973518371582,-3.955221176147461,-3.0668442249298096,-4.397238254547119,3.2191660404205322,0.5953338742256165,-6.88895845413208,2.43381404876709,8.276652336120605,-3.064462184906006,-6.118250846862793,-2.6406941413879395,0.50525963306427,-0.7440164685249329,-0.40492212772369385,-0.8436537384986877,1.626283049583435,0.5372929573059082,3.5706911087036133,-2.2321248054504395,2.236196994781494,-1.1895520687103271,0.6272779,0.6183277
99,-7.738331317901611,4.429319858551025,3.5794620513916016,-7.037416934967041,6.934913158416748,4.900592803955078,3.382253885269165,3.2910521030426025,-3.5083730220794678,0.7444072365760803,7.375385284423828,-3.655973196029663,-7.481523513793945,3.0916695594787598,4.439792156219482,2.497183322906494,-0.2562912404537201,-1.5417855978012085,0.8695231080055237,3.1246836185455322,-4.9056525230407715,6.1915059089660645,-4.125503063201904,-1.8470311164855957,5.347581386566162,-7.418360233306885,-3.9557876586914062,-3.066986322402954,-4.397526741027832,3.2193984985351562,0.5955676436424255,-6.889503002166748,2.434295177459717,8.277131080627441,-3.064725399017334,-6.11870813369751,-2.6409366130828857,0.5077612400054932,-0.7440348863601685,-0.40481534600257874,-0.8438655734062195,1.6263738870620728,0.53745037317276,3.570619821548462,-2.232100486755371,2.2361996173858643,-1.1895360946655273,0.6272779,0.6183277
100,-7.738776683807373,4.429769515991211,3.5807886123657227,-7.038950443267822,6.935337543487549,4.901065826416016,3.3826565742492676,3.291208505630493,-3.5088906288146973,0.7446778416633606,7.3757476806640625,-3.6562581062316895,-7.481977462768555,3.0918800830841064,4.43986177444458,2.497288703918457,-0.2554778456687927,-1.542164921760559,0.8697123527526855,3.125032901763916,-4.906068801879883,6.191854000091553,-4.125899314880371,-1.8476918935775757,5.348550796508789,-7.418736457824707,-3.9563229084014893,-3.0671231746673584,-4.397761821746826,3.2196261882781982,0.5957781076431274,-6.890045166015625,2.434746265411377,8.277570724487305,-3.064962148666382,-6.1191253662109375,-2.6411924362182617,0.5101948976516724,-0.7440552711486816,-0.40471339225769043,-0.8440654277801514,1.6264598369598389,0.5375900268554688,3.570556879043579,-2.2320830821990967,2.2361960411071777,-1.1895201206207275,0.6272779,0.6183277
