epoch,W1_1_1,W1_1_2,W1_1_3,W1_1_4,W1_1_5,W1_1_6,W1_1_7,W1_1_8,W1_1_9,W1_1_10,W1_1_11,W1_1_12,W1_1_13,W1_1_14,W1_1_15,W1_1_16,W1_1_17,W1_1_18,W1_1_19,W1_1_20,W1_1_21,W1_1_22,W1_1_23,W1_1_24,W1_1_25,W1_1_26,W1_1_27,W1_1_28,W1_1_29,W1_1_30,W1_1_31,W1_1_32,W1_1_33,W1_1_34,W1_1_35,W1_1_36,W1_1_37,W1_1_38,W1_1_39,W1_1_40,W1_1_41,W1_1_42,b1_1,W2_1_1,b2_1,W3_1_1,b3_1,Wout_1_1,bout_1,training_acc,testing_acc
87,8.97623062133789,-5.067998886108398,-3.961350440979004,7.890655994415283,-8.681490898132324,-5.069617748260498,-4.329484462738037,-3.656905174255371,4.1449971199035645,-0.9203130006790161,-8.231203079223633,3.8005566596984863,8.560811996459961,-3.4839017391204834,-4.9150471687316895,-2.953786611557007,-0.006437656003981829,1.2674323320388794,-1.3309696912765503,-3.8437068462371826,5.369925498962402,-7.2663960456848145,4.860103607177734,2.0866775512695312,-5.9359588623046875,8.0643310546875,4.893813133239746,3.3014330863952637,4.913979530334473,-4.033315658569336,-1.2152743339538574,7.954702377319336,-2.963245153427124,-9.307168960571289,3.6862270832061768,6.931414604187012,3.5022571086883545,-0.6019181609153748,0.29255130887031555,0.7702242732048035,1.2420520782470703,-1.8604391813278198,-0.550529420375824,3.4201393127441406,-2.2917773723602295,-5.1942219734191895,0.9299125671386719,2.377835512161255,-1.0730507373809814,0.63233864,0.62665844
88,8.986949920654297,-5.073317527770996,-3.9735159873962402,7.905181407928467,-8.69103717803955,-5.079514503479004,-4.3367533683776855,-3.659966468811035,4.149288654327393,-0.9265959858894348,-8.23355484008789,3.806534767150879,8.570962905883789,-3.48954176902771,-4.917642593383789,-2.9591639041900635,-0.0054140109568834305,1.267598032951355,-1.3348251581192017,-3.846482992172241,5.373539447784424,-7.272676944732666,4.864374160766602,2.0897881984710693,-5.942534923553467,8.069221496582031,4.905709266662598,3.3045339584350586,4.918398380279541,-4.037841796875,-1.218259572982788,7.961368083953857,-2.9750139713287354,-9.316496849060059,3.6893444061279297,6.937913417816162,3.5069117546081543,-0.6081735491752625,0.29082366824150085,0.7711595892906189,1.2431933879852295,-1.8613883256912231,-0.5522689819335938,3.419491767883301,-2.292076587677002,-5.195028781890869,0.9297519326210022,2.377272367477417,-1.073645830154419,0.632214,0.62665844
89,8.99749755859375,-5.078457355499268,-3.9853713512420654,7.919366359710693,-8.700202941894531,-5.089171409606934,-4.343802452087402,-3.662972927093506,4.153432369232178,-0.932757556438446,-8.235844612121582,3.8124663829803467,8.580848693847656,-3.49503755569458,-4.920078754425049,-2.964491128921509,-0.004407437518239021,1.2676631212234497,-1.3386423587799072,-3.84912371635437,5.377054691314697,-7.278665065765381,4.86853551864624,2.0927047729492188,-5.948841094970703,8.07397174835205,4.917308330535889,3.307553291320801,4.92277717590332,-4.0422587394714355,-1.2211076021194458,7.967840671539307,-2.9864535331726074,-9.325770378112793,3.692397117614746,6.944187641143799,3.5113906860351562,-0.6142860651016235,0.28925883769989014,0.7720842361450195,1.2440983057022095,-1.8623216152191162,-0.554063081741333,3.418877601623535,-2.292381763458252,-5.195852279663086,0.9295905828475952,2.3767342567443848,-1.074231505393982,0.632214,0.62665844
90,9.007986068725586,-5.083375930786133,-3.996981143951416,7.933211326599121,-8.709175109863281,-5.0986247062683105,-4.350648403167725,-3.665919542312622,4.157408714294434,-0.9388192892074585,-8.2380952835083,3.8182904720306396,8.590620994567871,-3.500401735305786,-4.922375202178955,-2.9697377681732178,-0.0034198646899312735,1.2676671743392944,-1.342421293258667,-3.8516640663146973,5.3804426193237305,-7.284430980682373,4.8726630210876465,2.095461368560791,-5.954910755157471,8.078615188598633,4.928492546081543,3.310488224029541,4.92705774307251,-4.046499252319336,-1.2238004207611084,7.974140644073486,-2.997591733932495,-9.334829330444336,3.6953656673431396,6.9503960609436035,3.5157153606414795,-0.6202487945556641,0.2878681421279907,0.7730146050453186,1.2447693347930908,-1.8632179498672485,-0.5559539794921875,3.418283700942993,-2.292696952819824,-5.196652889251709,0.9294467568397522,2.3762130737304688,-1.0748138427734375,0.632214,0.62604135
91,9.018284797668457,-5.088138580322266,-4.008280277252197,7.946752548217773,-8.717914581298828,-5.107849597930908,-4.357348918914795,-3.668799638748169,4.161318778991699,-0.9447709918022156,-8.240242958068848,3.824040412902832,8.600042343139648,-3.505627393722534,-4.924527645111084,-2.9749395847320557,-0.0024492910597473383,1.2676005363464355,-1.3461483716964722,-3.85408616065979,5.383754253387451,-7.289930820465088,4.876661777496338,2.098054885864258,-5.960755825042725,8.083173751831055,4.939319133758545,3.3133609294891357,4.931307315826416,-4.050693511962891,-1.226378321647644,7.980286598205566,-3.008403778076172,-9.343645095825195,3.6982603073120117,6.956389427185059,3.5198583602905273,-0.6260691285133362,0.28664466738700867,0.7739322185516357,1.2452486753463745,-1.8641059398651123,-0.5579099655151367,3.4177122116088867,-2.292987823486328,-5.197429656982422,0.9293122887611389,2.375716209411621,-1.075390100479126,0.63236356,0.62542427
92,9.02853775024414,-5.092780590057373,-4.019312381744385,7.960022449493408,-8.726468086242676,-5.116851329803467,-4.363839626312256,-3.6716156005859375,4.165101051330566,-0.9506212472915649,-8.24232006072998,3.829714298248291,8.609251976013184,-3.5107460021972656,-4.926523208618164,-2.980114698410034,-0.0014926597941666842,1.2674871683120728,-1.3498425483703613,-3.8564302921295166,5.386924743652344,-7.2952117919921875,4.8806071281433105,2.1004889011383057,-5.9663801193237305,8.087651252746582,4.949831485748291,3.3161375522613525,4.9355854988098145,-4.054744243621826,-1.228832483291626,7.986254692077637,-3.0188541412353516,-9.35236930847168,3.7010319232940674,6.9622087478637695,3.523895025253296,-0.6317501068115234,0.2855764925479889,0.7748528122901917,1.2455476522445679,-1.8649824857711792,-0.5598969459533691,3.417198896408081,-2.293301820755005,-5.198217868804932,0.9291911125183105,2.3752260208129883,-1.0759507417678833,0.63238853,0.6257328
93,9.038471221923828,-5.097199440002441,-4.030035495758057,7.973018646240234,-8.73481559753418,-5.1255950927734375,-4.370149612426758,-3.674356460571289,4.1687541007995605,-0.956368088722229,-8.244325637817383,3.8353116512298584,8.618093490600586,-3.5157370567321777,-4.928441524505615,-2.9852402210235596,-0.0005488608148880303,1.2672553062438965,-1.3534830808639526,-3.858696222305298,5.39007043838501,-7.3002424240112305,4.884504318237305,2.102738380432129,-5.971827030181885,8.092070579528809,4.960068702697754,3.3188371658325195,4.9397358894348145,-4.058691501617432,-1.2311981916427612,7.992079734802246,-3.029007911682129,-9.361007690429688,3.7037341594696045,6.967772960662842,3.527773141860962,-0.637291431427002,0.28464028239250183,0.7757861018180847,1.2456551790237427,-1.8658437728881836,-0.5619297623634338,3.416700601577759,-2.2936105728149414,-5.1989850997924805,0.9290681481361389,2.3747570514678955,-1.0765187740325928,0.63241345,0.6257328
94,9.048397064208984,-5.101518154144287,-4.040520191192627,7.985710620880127,-8.743032455444336,-5.134148597717285,-4.376368999481201,-3.677053689956665,4.172335624694824,-0.9620073437690735,-8.24624252319336,3.840796709060669,8.626703262329102,-3.5206212997436523,-4.930222034454346,-2.9902596473693848,0.00038139239768497646,1.2669861316680908,-1.3571045398712158,-3.8608524799346924,5.393112659454346,-7.305129528045654,4.8883209228515625,2.1048622131347656,-5.9770355224609375,8.096385955810547,4.9699177742004395,3.321474075317383,4.943826675415039,-4.062490463256836,-1.233428955078125,7.997674942016602,-3.038848400115967,-9.369431495666504,3.7063913345336914,6.973227500915527,3.531505584716797,-0.6426965594291687,0.2838327884674072,0.7767318487167358,1.2456055879592896,-1.8666926622390747,-0.5639946460723877,3.4162089824676514,-2.2939116954803467,-5.199799537658691,0.9289678931236267,2.3742918968200684,-1.0770763158798218,0.63238853,0.62634987
95,9.058176040649414,-5.105664253234863,-4.050741195678711,7.9980316162109375,-8.75098705291748,-5.142482757568359,-4.382420539855957,-3.6796977519989014,4.175816059112549,-0.9675408005714417,-8.248075485229492,3.8461759090423584,8.635116577148438,-3.5254077911376953,-4.931864261627197,-2.9952619075775146,0.0012985970824956894,1.266662359237671,-1.3606650829315186,-3.8629415035247803,5.396039009094238,-7.309773921966553,4.892082214355469,2.106854200363159,-5.982030868530273,8.100604057312012,4.979523658752441,3.3240387439727783,4.947883129119873,-4.066264629364014,-1.2355656623840332,8.003103256225586,-3.04842472076416,-9.377622604370117,3.708946943283081,6.978593826293945,3.5351593494415283,-0.6479625701904297,0.28316009044647217,0.7776902318000793,1.2453861236572266,-1.8675158023834229,-0.5661066174507141,3.415755033493042,-2.29421329498291,-5.200578212738037,0.9288792610168457,2.3738412857055664,-1.0776233673095703,0.63233864,0.62634987
96,9.067838668823242,-5.109714508056641,-4.060716152191162,8.010146141052246,-8.758713722229004,-5.150609016418457,-4.388282775878906,-3.6822702884674072,4.179224014282227,-0.9729589819908142,-8.249977111816406,3.8514888286590576,8.643326759338379,-3.5300562381744385,-4.933380603790283,-3.0001766681671143,0.002205828670412302,1.2663030624389648,-1.3641589879989624,-3.8649327754974365,5.398890018463135,-7.314223289489746,4.895790100097656,2.1087212562561035,-5.986802577972412,8.10470962524414,4.9888811111450195,3.326517105102539,4.9518303871154785,-4.06989049911499,-1.2375909090042114,8.008415222167969,-3.0576858520507812,-9.385746002197266,3.711409330368042,6.983780384063721,3.538710832595825,-0.6530900597572327,0.28261324763298035,0.7786580324172974,1.2450294494628906,-1.868340015411377,-0.5682299733161926,3.415334701538086,-2.294518232345581,-5.201329708099365,0.9287911057472229,2.373410701751709,-1.078155755996704,0.6323137,0.62634987
97,9.077279090881348,-5.113622665405273,-4.07049036026001,8.022045135498047,-8.766274452209473,-5.158533573150635,-4.394106388092041,-3.684753656387329,4.182501316070557,-0.9782789945602417,-8.251713752746582,3.8566911220550537,8.651244163513184,-3.534602403640747,-4.934799671173096,-3.0050432682037354,0.003103635273873806,1.2658941745758057,-1.3676104545593262,-3.8668372631073,5.401710510253906,-7.318498134613037,4.899493217468262,2.110429525375366,-5.991414546966553,8.10872745513916,4.997908115386963,3.328946113586426,4.955742359161377,-4.073392391204834,-1.2395459413528442,8.013570785522461,-3.066706418991089,-9.3936767578125,3.7138068675994873,6.9888176918029785,3.5421478748321533,-0.6580865979194641,0.28216788172721863,0.7796334624290466,1.2445229291915894,-1.8691495656967163,-0.5703877210617065,3.4149389266967773,-2.2948055267333984,-5.202049255371094,0.9287086129188538,2.372997999191284,-1.0786864757537842,0.63226384,0.62665844
98,9.086740493774414,-5.117358207702637,-4.080055236816406,8.033671379089355,-8.77356243133545,-5.166276931762695,-4.399670600891113,-3.687195301055908,4.185719966888428,-0.9835003614425659,-8.25340747833252,3.8618006706237793,8.65903091430664,-3.539034605026245,-4.936102390289307,-3.0098609924316406,0.003991005476564169,1.26544988155365,-1.37101411819458,-3.8686718940734863,5.404441833496094,-7.322728157043457,4.90308952331543,2.1120340824127197,-5.995903015136719,8.112654685974121,5.0066938400268555,3.3313064575195312,4.959568977355957,-4.07686185836792,-1.2414096593856812,8.018625259399414,-3.0754408836364746,-9.401344299316406,3.7161545753479004,6.99371337890625,3.545447587966919,-0.662950336933136,0.28183799982070923,0.7805981636047363,1.2439082860946655,-1.8699506521224976,-0.5725784301757812,3.414576292037964,-2.295097827911377,-5.202757358551025,0.9286409020423889,2.3725943565368652,-1.0791982412338257,0.63243836,0.6272755
99,9.095990180969238,-5.120963096618652,-4.089350700378418,8.045072555541992,-8.780740737915039,-5.173825740814209,-4.405135154724121,-3.689541816711426,4.188839435577393,-0.9886278510093689,-8.255024909973145,3.8668253421783447,8.666566848754883,-3.543390989303589,-4.937394618988037,-3.0146398544311523,0.004868865013122559,1.2649812698364258,-1.374382734298706,-3.8704278469085693,5.407110691070557,-7.326699256896973,4.906630039215088,2.1135618686676025,-6.000218391418457,8.116548538208008,5.01517915725708,3.3335888385772705,4.963411331176758,-4.080193519592285,-1.2431671619415283,8.023448944091797,-3.0839266777038574,-9.409015655517578,3.7184579372406006,6.998439311981201,3.5486814975738525,-0.6676890254020691,0.28160974383354187,0.7815722823143005,1.2431560754776,-1.8707232475280762,-0.5747849941253662,3.4142277240753174,-2.2953898906707764,-5.2034783363342285,0.9285783767700195,2.3722047805786133,-1.0797080993652344,0.6324882,0.626967
100,9.105049133300781,-5.124451637268066,-4.098474979400635,8.056173324584961,-8.78775691986084,-5.181189060211182,-4.410479545593262,-3.691903591156006,4.191887378692627,-0.9936627745628357,-8.256587982177734,3.8717291355133057,8.673938751220703,-3.547621488571167,-4.93855094909668,-3.019357681274414,0.005738524254411459,1.2644788026809692,-1.3776823282241821,-3.872150421142578,5.409684658050537,-7.330520153045654,4.910059928894043,2.1149795055389404,-6.004286766052246,8.120369911193848,5.023386478424072,3.3358161449432373,4.967116832733154,-4.083436965942383,-1.2448588609695435,8.028236389160156,-3.0921640396118164,-9.416535377502441,3.720686197280884,7.0030837059021,3.551839590072632,-0.6722995638847351,0.281480997800827,0.7825644612312317,1.2422939538955688,-1.8714914321899414,-0.5769997239112854,3.413891315460205,-2.2956745624542236,-5.204176425933838,0.9285240173339844,2.371819496154785,-1.0802146196365356,0.632563,0.62665844
